17476,100,  0.02
17476,100,  0.01
17476,100,  0.03
17476,100,  0.03
17476,100,  0.03
17476,100,  0.03
17476,100,  0.03
17476,100,  0.03
17476,100,  0.04
17476,100,  0.04
17476,100,  0.05
17476,100,  0.05
17476,100,  0.05
17476,100,  0.06
17476,100,  0.06
17476,100,  0.06
17476,100,  0.08
17476,100,  0.07
17476,100,  0.09
17476,100,  0.09
17476,100,  0.10
17476,100,  0.10
17476,100,  0.10
17476,100,  0.10
17476,100,  0.10
17476,100,  0.10
17476,100,  0.11
17476,100,  0.12
17476,100,  0.12
17476,100,  0.12
17476,100,  0.13
17476,100,  0.14
17476,100,  0.14
17476,100,  0.14
17476,100,  0.14
17476,100,  0.15
17476,100,  0.14
17476,100,  0.13
17476,100,  0.13
17476,100,  0.12
17476,100,  0.13
17476,100,  0.12
17476,100,  0.17
17476,100,  0.18
17476,100,  0.13
17476,100,  0.18
17476,100,  0.13
17476,100,  0.13
17476,100,  0.13
17476,100,  0.20
17476,100,  0.14
17476,100,  0.14
17476,100,  0.14
17476,100,  0.14
17476,100,  0.15
17476,100,  0.15
17476,100,  0.16
17476,100,  0.15
17476,100,  0.23
17476,100,  0.16
17476,100,  0.16
17476,100,  0.17
17476,100,  0.17
17476,100,  0.26
17476,100,  0.19
17476,100,  0.20
17476,100,  0.20
17476,100,  0.20
17476,100,  0.21
17476,100,  0.29
17476,100,  0.22
17476,100,  0.22
17476,100,  0.22
17476,100,  0.23
17476,100,  0.24
17476,100,  0.24
17476,100,  0.24
17476,100,  0.25
17476,100,  0.25
17476,100,  0.25
17476,100,  0.26
17476,100,  0.24
17476,100,  0.25
17476,100,  0.25
17476,100,  0.25
17476,100,  0.26
17476,100,  0.36
17476,100,  0.25
17476,100,  0.25
17476,100,  0.23
17476,100,  0.25
17476,100,  0.25
17476,100,  0.24
17476,100,  0.24
17476,100,  0.40
17476,100,  0.24
17476,100,  0.24
17476,100,  0.24
17476,100,  0.24
17476,100,  0.23
17476,100,  0.24
17476,100,  0.24
17476,100,  0.23
17476,100,  0.23
17476,100,  0.23
17476,100,  0.23
17476,100,  0.23
17476,100,  0.23
17476,100,  0.22
17476,100,  0.23
17476,100,  0.22
17476,100,  0.23
17476,100,  0.24
17476,100,  0.47
17476,100,  0.47
17476,100,  0.22
17476,100,  0.22
17476,100,  0.21
17476,100,  0.21
17476,100,  0.20
17476,100,  0.20
17476,100,  0.49
17476,100,  0.20
17476,100,  0.20
17476,100,  0.50
17476,100,  0.20
17476,100,  0.51
17476,100,  0.19
17476,100,  0.19
17476,100,  0.19
17476,100,  0.19
17476,100,  0.18
17476,100,  0.18
17476,100,  0.18
17476,100,  0.18
17476,100,  0.17
17476,100,  0.17
17476,100,  0.17
17476,100,  0.18
17476,100,  0.16
17476,100,  0.16
17476,100,  0.17
17476,100,  0.16
17476,100,  0.15
17476,100,  0.16
17476,100,  0.16
